"gridg0","group.id","month","timegroups"
"53493","G2717781",9,"before 2000"
"53493","S24646952",9,"before 2000"
"53493","S24644116",9,"before 2000"
"75600","G2380173",10,"before 2000"
"75600","G2380174",10,"before 2000"
"75600","G2380181",10,"before 2000"
"75600","G2380172",10,"before 2000"
"75600","G2380177",10,"before 2000"
"75600","S36167015",10,"before 2000"
"53493","S24662016",10,"before 2000"
"53493","S24647570",10,"before 2000"
"53493","S24651447",10,"before 2000"
"53493","S24647227",10,"before 2000"
"53493","S24665769",10,"before 2000"
"62583","S160470616",11,"before 2000"
"62583","S160471161",11,"before 2000"
"54143","S24666121",11,"before 2000"
"53493","S24665825",11,"before 2000"
"53493","S24668010",11,"before 2000"
"53493","S133924923",11,"before 2000"
"53493","S24665903",11,"before 2000"
"53493","S24667948",11,"before 2000"
"328493","S125082333",11,"before 2000"
"99715","G1277359",12,"before 2000"
"62583","S160471572",12,"before 2000"
"62583","S160471937",12,"before 2000"
"52185","S24669969",12,"before 2000"
"294658","S125119081",12,"before 2000"
"277735","S125115815",12,"before 2000"
"54143","S24669423",12,"before 2000"
"53493","S24670785",12,"before 2000"
"53493","S24670728",12,"before 2000"
"54143","S24669336",12,"before 2000"
"53493","S24669266",12,"before 2000"
"69089","S17859730",12,"before 2000"
"86009","S36508473",1,"before 2000"
"80153","S36481792",1,"before 2000"
"62583","S160473190",1,"before 2000"
"62583","S160473401",1,"before 2000"
"223228","S105701039",1,"before 2000"
"294658","S65006552",1,"before 2000"
"294658","S105708448",1,"before 2000"
"294658","S56431247",1,"before 2000"
"294658","S197102198",1,"before 2000"
"294658","S197104958",1,"before 2000"
"294658","S56430894",1,"before 2000"
"294658","S71717881",1,"before 2000"
"294658","S196997955",1,"before 2000"
"294658","S56423364",1,"before 2000"
"294658","S105707178",1,"before 2000"
"294658","S144859884",1,"before 2000"
"294658","S197105290",1,"before 2000"
"294658","S197104015",1,"before 2000"
"278384","S65006549",1,"before 2000"
"278384","S65006550",1,"before 2000"
"277735","S65006551",1,"before 2000"
"278384","S144717945",1,"before 2000"
"277735","S144719516",1,"before 2000"
"277735","S144714162",1,"before 2000"
"52846","S24584025",1,"before 2000"
"53493","S24583767",1,"before 2000"
"53493","S145253001",1,"before 2000"
"53493","S24679045",1,"before 2000"
"53493","S24588237",1,"before 2000"
"53493","S24679122",1,"before 2000"
"53493","S24435955",1,"before 2000"
"69737","S145040845",1,"before 2000"
"69737","S145043861",1,"before 2000"
"329788","S144610948",1,"before 2000"
"329788","S144605525",1,"before 2000"
"292297","S55232837",1,"before 2000"
"292297","S55233006",1,"before 2000"
"62583","S160475939",2,"before 2000"
"62583","S160488995",2,"before 2000"
"294658","S55246788",2,"before 2000"
"294658","S71747656",2,"before 2000"
"294658","S71767325",2,"before 2000"
"294658","S71775716",2,"before 2000"
"294658","S55246663",2,"before 2000"
"294658","S49434448",2,"before 2000"
"294658","S71739461",2,"before 2000"
"294658","S55234679",2,"before 2000"
"294658","S55246912",2,"before 2000"
"294658","S71713205",2,"before 2000"
"294658","S55247026",2,"before 2000"
"294658","S55246530",2,"before 2000"
"294658","S55235944",2,"before 2000"
"279034","S71713150",2,"before 2000"
"278385","S71634275",2,"before 2000"
"278385","S71694110",2,"before 2000"
"278385","S71664299",2,"before 2000"
"53493","S145260805",2,"before 2000"
"53493","S24588325",2,"before 2000"
"53493","S24555186",2,"before 2000"
"53493","S24555355",2,"before 2000"
"53493","S65006555",2,"before 2000"
"53493","S145259600",2,"before 2000"
"53493","S24555283",2,"before 2000"
"69086","S56743294",2,"before 2000"
"69086","S56743341",2,"before 2000"
"287210","S56787362",3,"before 2000"
"62583","S160492166",3,"before 2000"
"62583","S160490171",3,"before 2000"
"71032","S38900750",3,"before 2000"
"71032","S57189730",3,"before 2000"
"71032","S38900751",3,"before 2000"
"53493","S56745035",3,"before 2000"
"53493","S56744250",3,"before 2000"
"53493","S56746031",3,"before 2000"
"53493","S56745167",3,"before 2000"
"53493","S24591834",3,"before 2000"
"53493","S24590819",3,"before 2000"
"53493","S24590881",3,"before 2000"
"53493","S24590771",3,"before 2000"
"53493","S56746160",3,"before 2000"
"292297","S146497639",3,"before 2000"
"86659","S36192600",4,"before 2000"
"62583","S160493436",4,"before 2000"
"62583","S160494447",4,"before 2000"
"223877","S57216375",4,"before 2000"
"224526","S57216473",4,"before 2000"
"278384","S55247558",4,"before 2000"
"278384","S55247695",4,"before 2000"
"53493","S24591917",4,"before 2000"
"53493","S24592009",4,"before 2000"
"53493","S24591859",4,"before 2000"
"294241","S146507773",4,"before 2000"
"302203","S98651246",5,"before 2000"
"62583","S160496908",5,"before 2000"
"62583","S160498476",5,"before 2000"
"53493","G1254755",5,"before 2000"
"53493","G1048701",5,"before 2000"
"53493","S24471764",5,"before 2000"
"53493","S24592084",5,"before 2000"
"53493","S74138819",5,"before 2000"
"53493","S24592175",5,"before 2000"
"53493","G1381053",5,"before 2000"
"52849","S15483271",5,"before 2000"
"294241","S57281073",5,"before 2000"
"294241","S57252060",5,"before 2000"
"86659","G2380170",6,"before 2000"
"62583","S160513697",6,"before 2000"
"62583","S160512704",6,"before 2000"
"53493","S24658255",6,"before 2000"
"53493","S24657131",6,"before 2000"
"53493","S24656894",6,"before 2000"
"53493","S24656972",6,"before 2000"
"53493","S24658188",6,"before 2000"
"70093","S21766043",7,"before 2000"
"287211","S56831540",7,"before 2000"
"287211","S57264640",7,"before 2000"
"62583","S160514415",7,"before 2000"
"62583","S160516372",7,"before 2000"
"294658","S68984850",7,"before 2000"
"336918","S24534265",7,"before 2000"
"299629","S98690448",8,"before 2000"
"302203","S98690644",8,"before 2000"
"302203","S98690314",8,"before 2000"
"52192","S58757106",8,"before 2000"
"62583","S160517015",8,"before 2000"
"62583","S160515363",8,"before 2000"
"52192","S20368803",8,"before 2000"
"391506","S155900583",8,"before 2000"
"390858","S155901023",8,"before 2000"
"391507","S155900870",8,"before 2000"
"390209","S155901196",8,"before 2000"
"394106","S155899290",8,"before 2000"
"392802","S155900228",8,"before 2000"
"394106","S155899419",8,"before 2000"
"394106","S155899759",8,"before 2000"
"391509","S155901376",8,"before 2000"
"294658","S155739024",8,"before 2000"
"53493","S58757092",8,"before 2000"
"53493","S58757093",8,"before 2000"
"53493","S58757094",8,"before 2000"
"287864","S56832159",9,"before 2000"
"302203","S98727780",9,"before 2000"
"62583","S161363299",9,"before 2000"
"62583","S161362475",9,"before 2000"
"301552","S98863168",10,"before 2000"
"287210","S57279684",10,"before 2000"
"287210","S56831806",10,"before 2000"
"87959","S39434060",10,"before 2000"
"87959","S39434103",10,"before 2000"
"40500","S31616563",10,"before 2000"
"62583","S161462480",10,"before 2000"
"62583","S161462752",10,"before 2000"
"297234","G1050456",10,"before 2000"
"287864","S57280303",11,"before 2000"
"287864","S56832126",11,"before 2000"
"86659","S39434115",11,"before 2000"
"40500","S18211091",11,"before 2000"
"334973","G4575278",11,"before 2000"
"300278","S40206900",12,"before 2000"
"287864","S56867638",12,"before 2000"
"287864","S56867641",12,"before 2000"
"302203","S98907664",12,"before 2000"
"294658","S161559560",12,"before 2000"
"294658","S57658627",12,"before 2000"
"294658","S57673887",12,"before 2000"
"294658","S57612933",12,"before 2000"
"294658","S57674315",12,"before 2000"
"294658","S57612670",12,"before 2000"
"294658","S57644591",12,"before 2000"
"288004","S185651450",12,"before 2000"
"277735","S101575863",12,"before 2000"
"277735","S101575864",12,"before 2000"
"329141","S185597476",12,"before 2000"
"329788","S184991334",12,"before 2000"
"329788","S184993940",12,"before 2000"
"287211","S56867647",1,"before 2000"
"208056","S57769259",1,"before 2000"
"206760","S57768956",1,"before 2000"
"208056","S57768742",1,"before 2000"
"208056","S57769007",1,"before 2000"
"242515","S75730857",1,"before 2000"
"355085","S60544685",1,"before 2000"
"355085","S60544834",1,"before 2000"
"48947","S207708582",1,"before 2000"
"48947","S208039636",1,"before 2000"
"51551","S57188174",1,"before 2000"
"51551","S57188172",1,"before 2000"
"62583","S161462976",1,"before 2000"
"62583","S161464077",1,"before 2000"
"294658","S234311215",1,"before 2000"
"294658","G10402542",1,"before 2000"
"294658","S31679427",1,"before 2000"
"294658","G10402545",1,"before 2000"
"294658","G10402541",1,"before 2000"
"294658","S271142553",1,"before 2000"
"294658","S253511666",1,"before 2000"
"294658","S226711321",1,"before 2000"
"294658","S31694113",1,"before 2000"
"294658","S23802624",1,"before 2000"
"294658","S230937004",1,"before 2000"
"294658","S228954353",1,"before 2000"
"294658","S31663921",1,"before 2000"
"294658","S23797846",1,"before 2000"
"294658","G10402540",1,"before 2000"
"294658","S23802746",1,"before 2000"
"294658","S31665031",1,"before 2000"
"294658","S23797251",1,"before 2000"
"294658","S23797415",1,"before 2000"
"294658","S226731086",1,"before 2000"
"294658","S31690796",1,"before 2000"
"294658","G10402544",1,"before 2000"
"277735","S161564215",1,"before 2000"
"53493","S207624947",1,"before 2000"
"53493","S207620591",1,"before 2000"
"53493","S207638957",1,"before 2000"
"53493","S207563331",1,"before 2000"
"69086","S18417699",1,"before 2000"
"336918","G4575611",1,"before 2000"
"293047","S56297159",2,"before 2000"
"71038","S67445153",2,"before 2000"
"71038","S67445234",2,"before 2000"
"71038","S67444966",2,"before 2000"
"71038","S67445092",2,"before 2000"
"48947","S57188007",2,"before 2000"
"62583","S161464525",2,"before 2000"
"62583","S161464278",2,"before 2000"
"52841","S71006419",2,"before 2000"
"294658","S210092243",2,"before 2000"
"294658","S210086402",2,"before 2000"
"294658","G10402546",2,"before 2000"
"294658","S210042952",2,"before 2000"
"294658","S271306888",2,"before 2000"
"294658","S272623066",2,"before 2000"
"294658","S210050997",2,"before 2000"
"278384","S139892414",2,"before 2000"
"53493","S67572826",2,"before 2000"
"53493","S71008026",2,"before 2000"
"53493","S71008570",2,"before 2000"
"53493","S89569802",2,"before 2000"
"53493","S71005841",2,"before 2000"
"53493","S89570372",2,"before 2000"
"53493","S71006060",2,"before 2000"
"69086","S208119138",2,"before 2000"
"69086","S208193825",2,"before 2000"
"69738","S208135504",2,"before 2000"
"69086","S208198312",2,"before 2000"
"69737","S67445613",2,"before 2000"
"69737","S67445396",2,"before 2000"
"329138","S210286777",2,"before 2000"
"329788","S210291206",2,"before 2000"
"329788","S212410143",2,"before 2000"
"62583","S161483812",3,"before 2000"
"62583","S161484249",3,"before 2000"
"294658","S7173004",3,"before 2000"
"294658","S57653522",3,"before 2000"
"288004","S142429571",3,"before 2000"
"50895","S57648289",3,"before 2000"
"50895","S57650497",3,"before 2000"
"50895","S57646986",3,"before 2000"
"50895","S57650804",3,"before 2000"
"50895","S57648861",3,"before 2000"
"50895","S57649619",3,"before 2000"
"51545","S57650645",3,"before 2000"
"336918","G1053044",3,"before 2000"
"314227","S101575865",3,"before 2000"
"299628","S163368686",4,"before 2000"
"299628","S162933689",4,"before 2000"
"287209","S162884735",4,"before 2000"
"287211","S56867657",4,"before 2000"
"302205","S162890251",4,"before 2000"
"86659","G2380167",4,"before 2000"
"87959","G2380168",4,"before 2000"
"40500","S31618440",4,"before 2000"
"62583","S161488089",4,"before 2000"
"62583","S161485873",4,"before 2000"
"278384","S142519327",4,"before 2000"
"278384","S142518268",4,"before 2000"
"299628","S163373628",5,"before 2000"
"76870","S89335293",5,"before 2000"
"76227","S36222201",5,"before 2000"
"76227","S36222370",5,"before 2000"
"76227","S36306024",5,"before 2000"
"76227","S36222494",5,"before 2000"
"62583","S161492801",5,"before 2000"
"62583","S161488747",5,"before 2000"
"294658","S328283430",5,"before 2000"
"336918","G1050284",5,"before 2000"
"329791","S35387261",5,"before 2000"
"292297","S163419362",5,"before 2000"
"292297","S163414899",5,"before 2000"
"62583","S162198753",6,"before 2000"
"62583","S162201714",7,"before 2000"
"62583","S162200690",7,"before 2000"
"62583","S162203351",8,"before 2000"
"62583","S162204262",8,"before 2000"
"40500","S57193588",9,"before 2000"
"62583","S162317477",9,"before 2000"
"359657","S20655316",10,"before 2000"
"360307","S20655152",10,"before 2000"
"360307","S20655215",10,"before 2000"
"360307","S20655141",10,"before 2000"
"360307","S20655183",10,"before 2000"
"360307","S20655157",10,"before 2000"
"359657","S20655310",10,"before 2000"
"360307","S20655168",10,"before 2000"
"359657","S20655313",10,"before 2000"
"360307","S20655133",10,"before 2000"
"360307","S20655130",10,"before 2000"
"360307","S20655218",10,"before 2000"
"62583","S162317919",10,"before 2000"
"62583","S162318198",10,"before 2000"
"71032","S48648062",10,"before 2000"
"294658","S26076206",10,"before 2000"
"35344","S73674312",10,"before 2000"
"355085","S20815868",11,"before 2000"
"355085","S20815870",11,"before 2000"
"355085","S20815835",11,"before 2000"
"355085","S20815834",11,"before 2000"
"355085","S20815869",11,"before 2000"
"62583","S162319133",11,"before 2000"
"62583","S162318511",11,"before 2000"
"195897","S22054651",11,"before 2000"
"244939","S20960221",11,"before 2000"
"244940","S20959697",11,"before 2000"
"244940","S20958660",11,"before 2000"
"244940","S20959685",11,"before 2000"
"244940","S20959663",11,"before 2000"
"244939","S20958509",11,"before 2000"
"244940","S20959821",11,"before 2000"
"294658","S25212110",11,"before 2000"
"294658","S25211925",11,"before 2000"
"231486","S24813875",12,"before 2000"
"355085","S20815837",12,"before 2000"
"355085","S20815846",12,"before 2000"
"355085","S20815847",12,"before 2000"
"355085","S20815842",12,"before 2000"
"355085","S20815836",12,"before 2000"
"355085","S20815838",12,"before 2000"
"355085","S20815844",12,"before 2000"
"355085","S20815845",12,"before 2000"
"355085","S20815839",12,"before 2000"
"355085","S20815841",12,"before 2000"
"355085","S20815824",12,"before 2000"
"355085","S20815840",12,"before 2000"
"355085","S20815843",12,"before 2000"
"86659","S36306417",12,"before 2000"
"62584","G9697748",12,"before 2000"
"62583","S162320460",12,"before 2000"
"62583","S162320233",12,"before 2000"
"52191","S78049021",12,"before 2000"
"244939","S22140131",12,"before 2000"
"244939","S22140118",12,"before 2000"
"244940","S22140123",12,"before 2000"
"244940","S22140108",12,"before 2000"
"244939","S22140132",12,"before 2000"
"244940","S22140109",12,"before 2000"
"244940","S22140163",12,"before 2000"
"244940","S22140164",12,"before 2000"
"244940","S22140073",12,"before 2000"
"244939","S22140117",12,"before 2000"
"244940","S20963171",12,"before 2000"
"244940","S22140122",12,"before 2000"
"244940","S22140081",12,"before 2000"
"244289","S20969499",12,"before 2000"
"244940","S22140074",12,"before 2000"
"244940","S22140172",12,"before 2000"
"244940","S22140159",12,"before 2000"
"244940","S22140158",12,"before 2000"
"294658","G11784119",12,"before 2000"
"294658","S163272942",12,"before 2000"
"294658","G11784121",12,"before 2000"
"294658","S163319398",12,"before 2000"
"294658","S163564477",12,"before 2000"
"294658","S163554496",12,"before 2000"
"294658","S25328483",12,"before 2000"
"294658","S101938211",12,"before 2000"
"294658","G11784117",12,"before 2000"
"294658","G11784124",12,"before 2000"
"294658","S163458332",12,"before 2000"
"53493","S87898763",12,"before 2000"
"53493","S87898759",12,"before 2000"
"54143","S87898761",12,"before 2000"
"53493","S87898762",12,"before 2000"
"53493","S87898765",12,"before 2000"
"53493","S87898758",12,"before 2000"
"69086","S87898748",12,"before 2000"
"69086","S87898754",12,"before 2000"
"329788","G11784112",12,"before 2000"
"329788","G11784115",12,"before 2000"
"329788","G11784111",12,"before 2000"
"329788","S163012902",12,"before 2000"
"287211","S57279682",1,"before 2000"
"287210","S57264270",1,"before 2000"
"287211","S57279542",1,"before 2000"
"287211","S57280356",1,"before 2000"
"287211","S57279544",1,"before 2000"
"355085","S20815856",1,"before 2000"
"355085","S20815860",1,"before 2000"
"355085","S20815848",1,"before 2000"
"355085","S20815855",1,"before 2000"
"355085","S20815849",1,"before 2000"
"355085","S20815851",1,"before 2000"
"355085","S20815854",1,"before 2000"
"355085","S20815858",1,"before 2000"
"355085","S20815853",1,"before 2000"
"355085","S20815850",1,"before 2000"
"355085","S20815859",1,"before 2000"
