"LOCALITY.ID","LATITUDE","LONGITUDE"
"L15121092",23.1396034,69.573378
"L6206937",23.3838785,69.900738
"L2835536",8.596422,77.2113991
"L2835096",8.7604727,77.1140671
"L3097051",11.541068,76.026549
"L13276081",27.2032475,77.5070214
"L16713837",8.6240902,77.2420835
"L13786880",23.0212471,69.5588285
"L2835548",8.5142539,77.0023584
"L946861",29.4819259,79.0538406
"L4819038",28.6451524,77.2197032
"L15178344",21.1984282,70.6652881
"L15293924",21.1719433,70.5966695
"L967212",21.1512755,70.7646561
"L14644534",23.8802236,70.2180557
"L15195944",23.2502974,69.6258317
"L15291970",23.0996532,69.9571361
"L2837968",8.5070697,76.9998264
"L967207",21.3149636,77.1624756
"L4290703",27.6555165,74.3928695
"L3847295",23.25167,69.66256
"L14995957",23.4250735,69.6796573
"L2837976",8.5124713,77.0042467
"L2837973",8.5026556,76.9860935
"L8079763",18.5450004,73.8905239
"L4290742",18.8992219,73.2753968
"L5788033",28.591684,77.192959
"L10300404",28.5970494,77.2355868
"L4285022",23.9333876,69.8078156
"L15144226",23.576971,69.6778956
"L3849034",23.25167,69.66256
"L15263625",24.0663533,70.1260761
"L1108493",33.738987,75.1457119
"L3752916",34.3014363,75.2948427
"L8700748",13.040335,77.584127
"L8919508",12.997961,77.525868
"L8700660",13.043598,77.592461
"L2838406",8.4921294,76.9450665
"L922577",26.90263,75.8078957
"L9591146",26.8566932,76.0266901
"L9591691",27.1763442,77.790685
"L15109769",23.2493347,69.7205886
"L15233728",23.9043579,69.7271548
"L15222752",23.694959,69.5835861
"L15085444",22.836709,69.219638
"L15097856",22.834119,69.2849671
"L15196110",23.5653906,69.6764622
"L15263792",23.0864436,70.0785457
"L15085411",23.0379082,69.4933311
"L3373344",30.9770204,77.1806717
"L8021440",34.1195527,74.8304591
"L6743571",34.1303855,74.8273444
"L16257026",12.998611,77.525957
"L16295233",13.004858,77.540328
"L16295274",13.035339,77.586218
"L16257065",13.04354,77.592513
"L2845744",8.535135,77.1437216
"L4290855",18.4543717,73.7540102
"L7901113",10.5916447,78.155181
"L8891093",9.22,79.58
"L3686245",31.1043546,77.1727538
"L15180981",27.1788819,77.5170422
"L15264247",22.8294142,69.3446892
"L8189638",32.2431279,77.2089606
"L12795716",32.2008604,77.2643409
"L8189575",31.9550761,77.1132806
"L4994285",32.248069,77.1806449
"L8189825",32.3289568,77.147161
"L4338058",32.2543842,77.1716702
"L5590591",24.6940489,84.9921441
"L4326553",22.8253173,69.2822742
"L15265327",23.3335095,70.2284507
"L5616623",23.2907068,70.0637197
"L9987608",32.3289537,77.1471662
"L9987595",32.3289546,77.1471684
"L9987583",32.328955,77.1471673
"L9987543",32.3289564,77.1471667
"L9987518",32.3289562,77.1471667
"L9987494",32.3289556,77.1471615
"L9987573",32.3289553,77.1471682
"L9987618",32.3289531,77.1471671
"L2848468",9.9670197,77.0048368
"L2846493",8.6296882,77.136898
"L15265491",23.2840059,69.9090301
"L9992260",32.5550294,76.0862325
"L10018973",32.7361463,76.1100515
"L9992243",32.5550302,76.0862325
"L9992420",32.7361507,76.1100504
"L10019119",32.7361477,76.1100588
"L9992302",32.5550307,76.0862316
"L10016290",32.5557544,76.1266728
"L9992427",32.7361501,76.1100499
"L9992051",32.5857814,76.2338593
"L10019104",32.7361478,76.1100592
"L9992491",32.736149,76.1100503
"L9992480",32.7361483,76.1100503
"L10019044",32.736147,76.1100495
"L9992291",32.5550319,76.0862315
"L10019134",32.7361476,76.1100497
"L10016253",32.6151404,76.1081652
"L9992404",32.6239278,76.1004597
"L9992187",32.581752,76.1491436
"L9992016",32.5955058,76.1842356
"L10016267",32.6151399,76.1081651
"L9992468",32.7361495,76.1100504
"L9992270",32.5550313,76.0862307
"L10019030",32.7361474,76.1100488
"L9992035",32.5955093,76.1842304
"L9992099",32.5955065,76.1842301
"L10019085",32.7361499,76.1100589
"L10019070",32.7361492,76.1100495
"L10016239",32.7361487,76.1100504
"L9992061",32.5857817,76.2338612
"L9992038",32.5955069,76.1842299
"L9992394",32.6239279,76.100459
"L9992388",32.6239286,76.1004598
"L10016274",32.6151395,76.1081651
"L9962642",32.6239265,76.1004554
"L9962623",32.5857802,76.233858
"L9962630",32.581754,76.1491473
"L9960508",32.7361486,76.1100484
"L9962612",32.5955089,76.1842329
"L9962636",32.555031,76.0862299
"L9962662",32.61514,76.1081632
"L5704225",9.5662367,77.1763523
"L8896618",9.5915546,77.1904462
"L3171966",11.6711917,76.3718247
"L4890545",12.980443,80.266317
"L15097892",22.6032331,69.9522117
"L15265543",22.5154686,70.0289715
"L8534755",31.1431176,77.0866032
"L14030353",13.217609,75.243561
"L2514935",11.1265264,75.8298497
"L2848828",8.596422,77.2213554
"L16713999",8.6300189,77.234551
"L6435917",22.47335,88.43154
"L4248484",23.2401631,69.6661091
"L2866184",8.5033227,76.9490254
"L10346883",19.0759653,72.8297923
"L3845285",29.4694736,79.6559429
"L7696151",22.4133587,88.434461
"L5874982",25.602744,85.137096
"L15162673",23.6913769,68.5241519
"L3118449",31.1119106,77.2351265
"L5074056",13.004718,77.54082
"L2866196",8.4819383,76.9485211
"L4294385",19.1555466,72.9591322
"L15280077",30.7531561,76.8042914
"L15280113",30.7409573,76.818904
"L8188499",32.4696423,76.7048401
"L8187411",32.4418521,76.5361491
"L8188635",32.5557566,76.1266714
"L6031746",32.5426891,76.0150266
"L15280172",32.2353626,77.18278
"L15280797",32.2436122,77.1928275
"L15280601",32.3198457,77.2029062
"L14796012",31.9591146,77.1112785
"L14796075",32.3722324,77.2472763
"L5073913",13.043837,77.593555
"L16295622",13.011763,77.523568
"L16295499",12.94626,77.583525
"L16324663",17.351348,78.447595
"L16306534",17.336871,78.418886
"L16296904",17.490527,78.265076
"L15281617",32.2509191,77.1720998
"L15281664",32.1146034,77.1649325
"L15280831",32.3477505,77.1281139
"L15281577",32.2861008,77.1800045
"L2866208",9.0016851,76.9286299
"L3109939",18.4750439,73.8428611
"L2565663",28.5468305,77.3142242
"L9842764",34.3639282,74.6610888
"L3932039",34.0860522,74.8864509
"L2609314",13.0172325,77.5671418
"L16295324",12.875573,77.441592
"L5109536",13.379046,77.205554
"L7498142",18.6075705,73.8219666
"L4944788",12.948087,77.585251
"L2525709",13.0857318,77.5713301
"L16420074",13.003059,77.545101
"L15283474",23.8445413,69.7287255
"L15222430",23.9878217,69.7788086
"L15180979",28.413354,77.274783
"L2868346",8.5099516,76.9930673
"L3114168",19.0769413,73.5334682
"L15180983",28.6205668,77.2553873
"L15181010",28.607739,77.256948
"L15180998",28.773441,77.160076
"L5095655",12.991997,77.551122
"L2868327",8.5083388,77.0031953
"L2868373",8.5012854,76.9490683
"L15181011",28.595374,77.267366
"L4291107",19.021632,72.8779364
"L4291111",19.0735966,72.8598046
"L1944566",18.5359505,73.7829606
"L4257810",18.722999,73.3960855
"L4291117",18.7142196,73.4731722
"L6420285",22.5627254,88.4185012
"L9372097",28.774606,77.160832
"L3135946",23.5822381,69.3151474
"L5554418",23.2698126,69.8512306
"L8194076",32.1297021,77.1274636
"L1122910",19.0887,72.8678
"L16850142",19.07624,72.87627
"L15181005",26.0129781,76.5032959
"L9039388",28.6561732,77.2410107
"L8537424",32.0066736,77.3193876
"L10107288",31.9985228,77.2506044
"L10107272",32.0097522,77.371966
"L5075994",13.003261,77.545004
"L2874068",8.5869168,77.2230721
"L9039552",18.9262656,72.833358
"L3250437",18.9566991,72.8050286
"L9039455",18.9013001,72.8037479
"L9039420",18.9092671,72.8121744
"L10104079",31.6357086,77.4211363
"L10099863",32.2431292,77.2089604
"L10099812",32.2431289,77.2089638
"L10104006",31.6357089,77.421135
"L10099760",32.2431289,77.2089596
"L10099815",32.2431309,77.2089647
"L10109234",31.3612242,77.7267483
"L3335641",12.422453,76.5725398
"L9206729",12.3022342,76.66424
"L9206438",12.2815535,76.6785622
"L3942104",12.3030797,76.6731334
"L9039644",18.9787064,72.8352463
"L9040052",19.2069321,72.9067004
"L9040199",19.0680875,72.8720188
"L9041526",18.9682642,72.932804
"L9058485",19.4853493,73.0248088
"L9206057",13.0003802,80.2248051
"L9205598",13.012506,80.2588563
"L9205704",13.0008885,80.2715743
"L9205681",13.0042337,80.238626
"L9058681",13.0798493,80.2599013
"L9208281",13.0583422,80.285656
"L9205896",12.6263761,80.1936314
"L3146611",17.6031863,78.5582972
"L9210333",22.6936652,88.5053927
"L9229864",28.6278251,77.2560913
"L9230538",28.6329493,77.2194618
"L15210049",21.0203642,70.8727978
"L4581156",21.0514983,71.024766
"L15221009",21.1491277,70.7981617
"L9894315",31.6625667,77.4695546
"L9881675",31.6625703,77.4695545
"L9881658",31.6625698,77.4695645
"L9893732",31.6625654,77.4695643
"L9894350",31.662565,77.4695536
"L9881631",31.6625631,77.4695558
"L9894155",31.6625695,77.4695543
"L9894451",31.6625719,77.469562
"L9873065",31.6625716,77.4695557
"L9222647",26.878062,88.4726836
"L9217581",26.9889839,88.1192029
"L9223485",22.6543834,88.3793664
"L9214976",21.8665968,88.1763554
"L8511242",31.7524756,77.4224464
"L9933393",31.7714562,77.3768666
"L9933382",31.7714571,77.3768668
"L10108549",32.3289594,77.1471669
"L10106206",32.3289526,77.1471675
"L8498149",31.7575882,77.4163881
"L8511986",31.6339399,77.3440493
"L9933058",31.7714566,77.3768583
"L9933084",31.771457,77.376867
"L10106157",32.3289545,77.1471672
"L9933160",31.7714585,77.3768653
"L10106712",32.3289519,77.1471684
"L9873208",31.7714584,77.3768652
"L9933266",31.7714577,77.3768666
"L9933276",31.7714574,77.3768658
"L9897510",31.7543148,77.102071
"L9897491",31.7543331,77.1020375
"L9897576",31.7541761,77.1020229
"L9873124",31.7543948,77.1020361
"L9873187",31.7521939,77.1025225
"L9897474",31.7542427,77.1020388
"L2874072",9.8358278,76.4160061
"L11120718",30.6195861,79.5611435
"L11120752",30.701317,79.5936605
"L11120703",30.2587724,79.2180757
"L11120742",30.5601395,79.561654
"L17090219",29.3948278,79.1269362
"L11120705",29.5937239,79.3012563
"L11120737",30.1250529,78.6529036
"L5178763",12.9111182,77.5821783
"L4294426",19.1640798,72.9009926
"L3142199",17.6524465,78.0715084
"L15293748",19.1540035,72.8715329
"L4199692",11.2612437,75.7672899
"L2874437",8.5158858,76.995374
"L11142209",34.5534683,76.1285591
"L11142375",34.1860329,77.1944247
"L11142400",34.3511173,77.1702872
"L11142588",33.980298,77.268455
"L2583632",34.1633806,77.5801277
"L11142506",34.0639146,77.5537248
"L2424190",34.0565385,77.4256654
"L11142293",34.1340048,77.150786
"L11142286",34.1157146,77.1855514
"L11142282",34.1576927,77.3183407
"L8891069",34.1,77.57
"L11142392",34.2245406,77.1712348
"L4016566",23.5289727,69.6216059
"L3849060",23.6344598,69.5846558
"L11137253",34.4263137,75.7451924
"L15234030",23.2550541,69.6976362
"L2804745",18.3759692,73.7688533
"L2737765",18.8815429,73.1185563
"L9434980",17.4170254,78.4392315
"L3149103",17.4179685,78.4362459
"L3849119",23.19,69.5
"L3849041",23.11209,70.0238
"L15110495",23.1572915,69.9107686
"L6318928",10.7473909,76.5684843
"L4297066",19.2424497,72.7809745
"L16435082",27.164316,77.52434
"L16434944",27.171361,77.521537
"L9434397",17.2017776,78.2982268
"L3140635",17.5033487,78.2737255
"L7429544",28.594263,77.319737
"L6653544",22.6725704,88.3002198
"L6482335",22.5176648,88.2991308
"L11400890",22.5370144,88.4495623
"L2648992",22.4284313,88.4021551
"L8147347",28.5560039,77.1021883
"L2525578",12.7693427,77.564249
"L947691",9.6299032,76.4236879
"L2764312",9.5594487,76.4384937
"L9398520",17.3545461,78.2924463
"L8147348",27.1749783,78.0395003
"L3601585",23.6831016,87.6609582
"L2620642",28.5413299,77.1594071
"L11440472",28.587573,77.199033
"L11440473",28.622107,77.176515
"L6004140",21.841861,69.746106
"L15235269",22.1371626,70.9882735
"L15235166",22.07708,71.2222141
"L15235220",22.076872,71.2259964
"L2465052",11.9689827,75.5322289
"L11966119",27.2036343,77.5070674
"L5714675",26.0192355,76.356284
"L3140861",17.3504336,78.4464469
"L3140046",17.4197374,78.4384346
"L3147930",17.3890846,78.4950936
"L3142200",17.2,78.583333
"L8147335",25.3265731,83.0002318
"L6435970",22.569663,88.4493399
"L8147354",26.122086,85.3863249
"L3755982",18.7572503,73.3718002
"L16433261",31.385668,75.176428
"L9087264",27.1767181,77.5219298
"L3141164",17.3414052,78.5853338
"L8147355",22.55744,88.2910929
"L3965886",28.6205668,77.2553873
"L9305127",28.4680782,76.8917924
"L7513327",18.9611667,74.42
"L3732190",18.4194067,73.9937543
"L16653246",31.604684,74.573394
"L18472537",27.187001,77.508288
"L18473003",27.197185,77.50694
"L4892737",27.166315,77.518962
"L18473344",27.177869,77.515382
"L9305491",28.5515049,77.3185158
"L2874565",10.1829459,77.0744133
"L2874538",10.0838596,77.0607662
"L18472891",27.177237,77.528429
"L18473565",27.171837,77.521849
"L18488020",27.190659,77.513953
"L18488379",26.795078,80.929849
"L15181008",30.733143,78.435451
"L3851714",22.1,71
"L11338308",30.747977,77.866314
"L2876139",9.497273,77.6178932
"L3143478",17.333333,78.5
"L15247232",30.6205421,79.5611859
"L15247511",30.7028497,79.5948798
"L15247254",30.7325986,79.5967405
"L15247188",30.7429884,79.496566
"L15247110",30.609772,79.5487027
"L15247596",30.2664992,79.2155457
"L15247582",30.5511749,79.5661263
"L15247144",30.7868473,79.4527923
"L15247555",30.7025638,79.5942146
"L15247084",30.0878113,78.2759194
"L11027729",29.942701,78.1933335
"L15248587",30.6300053,78.9959049
"L15248376",30.6342888,78.998394
"L15248455",30.6552374,79.0281718
"L11440474",28.66971,77.233989
"L16331879",34.056858,77.6667966
"L16331881",34.07579,77.625514
"L16331880",34.1116598,77.5737333
"L3146494",17.3152655,78.4032905
"L15248725",30.6488598,78.9898403
"L15248950",30.2869016,78.980949
"L15249095",29.3312337,77.7683697
"L1076318",13.6780244,80.1112748
"L13467279",28.402041,77.215738
"L16331882",34.063542,77.659092
"L7781733",28.6507177,77.2333735
"L5088998",12.424334,76.654049
"L3146484",17.333333,78.5
"L3146729",17.3986873,78.4695911
"L15197814",23.2186309,69.5516968
"L5095675",13.081163,77.571087
"L16618298",13.08744,77.571823
"L18473652",27.215594,77.531602
"L2676577",17.3145058,77.8657776
"L15181009",28.672625,77.2344245
"L4727707",28.6219216,77.2188315
"L4728732",28.6334248,77.2193384
"L3825250",28.6169254,77.1824527
"L1671530",28.5132116,77.2603943
"L2747804",28.5438781,77.1902525
"L13467281",27.973756,77.341422
"L5073886",12.97828,77.599686
"L8317806",8.467346,77.0197249
"L4731096",19.0347768,72.9155302
"L4731033",21.1509753,79.029749
"L14563508",20.6432262,86.3379478
"L3825365",26.0449078,76.4080667
"L922057",26.0346897,76.4381504
"L2362886",28.5668688,77.3063707
"L15031237",22.5673278,88.3373417
"L3830331",14.1384067,79.856143
"L6873924",13.8244014,79.9500042
"L11218689",28.643432,77.262058
"L2288286",28.6019682,77.2477055
"L4561340",28.5330232,77.2351703
"L4332292",23.1130491,69.5514393
"L15083930",23.1222942,69.5480866
"L3016268",26.8269814,71.0431337
"L942602",26.7223719,70.6044457
"L2396666",12.9995399,80.2288628
"L8147329",12.9990726,80.2463279
"L8147330",9.8681786,78.1251725
"L8042712",10.4241016,77.1255577
"L987622",29.5863565,78.8620359
"L2715112",22.5391635,88.3311832
"L7177251",21.2124198,82.216444
"L7177221",21.3530994,82.0428944
"L7177234",21.4797475,81.8475437
"L2401793",13.0087601,80.2704477
"L1933371",8.6911663,77.3064995
"L9421963",17.3833236,78.4010124
"L7188264",22.1261162,81.8711472
"L7177260",21.5686151,81.6695309
"L10586412",21.146,71.0582
"L10773075",27.9659012,73.3764724
"L3146502",17.366667,78.3
"L8623373",23.5975568,88.3920157
"L6456458",22.4654401,88.1681237
"L7188306",20.6954251,81.5581226
"L7188281",21.2629008,81.6200066
"L8115347",28.632713,77.219602
"L8186824",28.632703,77.219544
"L8115590",13.100244,77.586904
"L1830879",18.4295454,73.7580237
"L2567336",27.3052157,88.2515538
"L8185318",9.285638,79.313707
"L8115631",9.281071,79.315104
"L6183649",12.2233228,79.0567803
"L2567411",26.9946244,88.2854998
"L3824186",27.07703,88.016394
"L3831063",27.0453666,88.0379105
"L3831057",27.0343102,88.0793613
"L7188317",21.2192209,81.6975975
"L4241476",9.5878111,76.5439032
"L7164089",21.8956482,77.8934741
"L7164100",22.1237309,77.994175
"L7188294",23.1514091,79.9177265
"L7177305",23.136611,79.9056673
"L3146501",18.416667,80.366667
"L3852450",18.35,80.15
"L3831077",27.1054361,88.1448984
"L4313774",27.089691,88.4970954
"L3831083",25.5909878,85.0892401
"L7188342",21.4254661,81.8763828
"L3852590",22,71
"L3831087",32.3142659,77.189641
"L11514672",34.0638234,77.5536549
"L14076864",34.0573324,77.6388238
"L2617817",19.0634159,72.875061
"L2617789",23.2766732,77.4920654
"L2617806",22.9078035,80.1837158
"L3884144",9.2565623,78.7913275
"L2870088",9.2114391,78.5492849
"L3977285",12.1985756,78.8627493
"L3831260",30.9320377,77.2047392
"L3823978",34.2986888,75.2914202
"L4409597",9.5814005,76.9722319
"L3823890",34.0428453,76.3660955
"L3823926",34.2888146,75.9621441
"L8896562",33.9164739,77.7167283
"L2530954",12.9509721,80.220664
"L3146500",17.3,78.133333
"L7177319",21.7088319,81.5527582
"L7188361",21.1657635,81.3492966
"L4414428",10.1548893,76.2169218
"L3142235",17.394545,78.3970177
"L7188375",21.4032923,81.8586159
"L15208758",22.1018556,71.3718686
"L9939157",33.782351,75.5544719
"L9938951",33.4829117,75.8398132
"L9939094",33.5133168,75.78682
"L9938875",33.4470641,75.7749326
"L9939117",33.6294513,75.7167143
"L9939138",33.7178648,75.6357552
"L5069763",13.12051,75.626739
"L5071558",14.229296,74.817457
"L3140939",18.4585951,73.7580121
"L2583285",13.0121679,80.2760267
"L7177332",22.1140302,82.0610046
"L15209068",22.8423797,69.3272834
"L15209122",23.4684627,69.6876797
"L15209091",23.0299285,69.4845974
"L9960154",24.9304027,73.8112018
"L3596624",12.9192412,80.2428961
"L3574904",12.8791292,80.0955221
"L2472492",17.4320334,78.4767795
"L3229231",17.3480168,78.442812
"L2472491",17.4365475,78.468529
"L7188388",21.4226296,82.5443602
"L9072825",28.6115004,77.2171497
"L5395026",28.6270589,77.216624
"L13259214",13.076403,77.661064
"L5071762",13.043761,77.596044
"L16617493",13.083645,77.570176
"L16617892",13.08506,77.571215
"L5121076",11.1338712,75.8907679
"L5560945",27.206647,77.512847
"L4150739",12.909202,80.241437
"L3142197",17.183,78.31
"L3881992",29.2843402,79.3480039
"L9080059",29.3780696,79.5418059
"L1070696",29.3442408,79.5577776
"L3335668",29.32197,79.5846713
"L9072858",29.3614248,78.0395526
"L15143741",22.8325602,69.2349392
"L14994273",23.1176191,70.0315942
"L3350901",12.918514,80.121718
"L3612865",11.4029188,79.6953285
"L3147957",11.4363032,79.788444
"L1968610",30.3444356,77.9978228
"L2386783",30.1017717,77.9771805
"L9080078",29.2708682,79.5499565
"L1131721",27.0965347,77.6650776
"L5416885",27.1758583,78.0437422
"L3035052",28.7603608,78.1443572
"L13302796",26.6215907,93.3707284
"L1131614",26.6094406,93.5251479
"L1131643",26.58167,93.4034223
"L6209654",26.6811593,93.6198235
"L1131599",26.6940913,93.5128441
"L1131648",26.570289,93.4119372
"L11663726",26.5728192,93.4512462
"L5515335",26.5748468,93.1885993
"L1131604",26.615357,93.2663383
"L11160010",26.586,92.997
"L7188406",22.082379,82.1396255
"L7182184",21.5474611,81.8023968
"L9372090",28.665143,77.238309
"L9372091",28.640668,77.249511
"L11160015",28.608,77.238
"L3847321",23.25167,69.66256
"L4317732",23.2199718,69.7767448
"L3758282",18.5444501,73.8118122
"L5396438",19.53144,85.1496005
"L3139728",27.1680697,77.5233679
"L3824659",13.0704907,80.1938117
"L2567037",13.0225374,80.0728226
"L8946796",9.9667551,78.1260558
"L3146493",17.366667,78.3
"L6435945",22.47335,88.43154
"L3146739",17.4141173,78.3933467
"L16769335",29.5039239,78.804499
"L6296625",12.9158813,77.5800728
"L3146491",17.4069226,78.4698647
"L3146492",17.3700092,78.4728295
"L3140836",17.3,78.366667
"L7182363",21.1959357,81.2835503
"L7178069",20.8547213,85.1630974
"L7177769",20.4579766,85.8924007
"L7177987",20.4721294,85.8914566
"L7177486",21.474476,85.0919437
"L7177468",21.5385994,84.7339439
"L7178029",20.6286876,85.602293
"L7177960",20.293838,85.8330059
