"","sl","COMMON.NAME","timegroupsf","timegroups","freq","se"
"1057",77,"Red Junglefowl","2015",2015,-3.39542457238094,0.0679198978514235
"1058",77,"Red Junglefowl","2016",2016,-3.28885427278903,0.0705239384722726
"1059",77,"Red Junglefowl","2017",2017,-3.17890576851576,0.103443009827447
"1060",77,"Red Junglefowl","2018",2018,-3.33922933836979,0.0791443837854473
"1061",77,"Red Junglefowl","2019",2019,-3.13469592321916,0.103537376293825
"1062",77,"Red Junglefowl","2020",2020,-3.43894678733104,0.0910443950821455
"1063",77,"Red Junglefowl","2021",2021,-3.11782375627409,0.101076243511283
"1064",77,"Red Junglefowl","2022",2022,-3.47444644984118,0.0739275721481631
"1065",78,"Red Junglefowl","before 2000",1992,-3.36453747114425,0.112753723957281
"1066",78,"Red Junglefowl","2000-2006",2003,-3.29274416215006,0.0708861441728273
"1067",78,"Red Junglefowl","2007-2010",2009,-3.45326315366547,0.0854157500378449
"1068",78,"Red Junglefowl","2011-2012",2012,-3.40249544068805,0.0713696981916667
"1069",78,"Red Junglefowl","2013",2013,-3.43626153264665,0.0756145624526967
"1070",78,"Red Junglefowl","2014",2014,-3.52838333420901,0.110471569954579
"1071",78,"Red Junglefowl","2015",2015,-3.19889272662518,0.103743880222512
"1072",78,"Red Junglefowl","2016",2016,-3.11285303661795,0.107660910253824
"1073",78,"Red Junglefowl","2017",2017,-3.34933638114458,0.0811688397939176
"1074",78,"Red Junglefowl","2018",2018,-3.1824513178858,0.0752935986944365
"1075",78,"Red Junglefowl","2019",2019,-3.48533510754656,0.0725281854235451
"1076",78,"Red Junglefowl","2020",2020,-3.14685004741647,0.0938214462459697
"1077",78,"Red Junglefowl","2021",2021,-3.67895371377694,0.0805799306654662
"1078",78,"Red Junglefowl","2022",2022,-3.47801621758905,0.0769011028078443
"1079",79,"Red Junglefowl","before 2000",1992,-3.35072266141724,0.109677482173196
"1080",79,"Red Junglefowl","2000-2006",2003,-3.11560578376014,0.10454310487984
"1081",79,"Red Junglefowl","2007-2010",2009,-3.13672732612427,0.101884017960887
"1082",79,"Red Junglefowl","2011-2012",2012,-3.18877571945567,0.098179808751923
"1083",79,"Red Junglefowl","2013",2013,-3.52460732749052,0.110756408953966
"1084",79,"Red Junglefowl","2014",2014,-3.43681963585082,0.0914212432673228
"1085",79,"Red Junglefowl","2015",2015,-3.3369398301953,0.0888759185908539
"1086",79,"Red Junglefowl","2016",2016,-3.66572875487099,0.0793234088407582
"1087",79,"Red Junglefowl","2017",2017,-3.17416634175168,0.0805002902317221
"1088",79,"Red Junglefowl","2018",2018,-3.42456849995163,0.0802447593897339
"1089",79,"Red Junglefowl","2019",2019,-3.46459860695653,0.0833806724166637
"1090",79,"Red Junglefowl","2020",2020,-3.47143916341672,0.0797224086230767
"1091",79,"Red Junglefowl","2021",2021,-3.39324882706541,0.0749407053245663
"1092",79,"Red Junglefowl","2022",2022,-3.2792348128229,0.0803710115771488
"1093",8,"Red Junglefowl","before 2000",1992,-3.3641806929829,0.103639898616618
"1094",8,"Red Junglefowl","2000-2006",2003,-3.5168954915815,0.109901079914195
"1095",8,"Red Junglefowl","2007-2010",2009,-3.18698773687237,0.0951879664538259
"1096",8,"Red Junglefowl","2011-2012",2012,-3.47389422988805,0.0749814404201232
"1097",8,"Red Junglefowl","2013",2013,-3.67000041159647,0.0797567834304519
"1098",8,"Red Junglefowl","2014",2014,-3.39933868943099,0.0727040853566099
"1099",8,"Red Junglefowl","2015",2015,-3.47808920772129,0.0743883216593653
"1100",8,"Red Junglefowl","2016",2016,-3.44013900541326,0.0987372078478994
"1101",8,"Red Junglefowl","2017",2017,-3.28462003841569,0.0718427245361478
"1102",8,"Red Junglefowl","2018",2018,-3.12342631984784,0.0994540104912264
"1103",8,"Red Junglefowl","2019",2019,-3.17801998292873,0.0733936311374184
"1104",8,"Red Junglefowl","2020",2020,-3.34384680747208,0.0888913086796306
"1105",8,"Red Junglefowl","2021",2021,-3.14175277212065,0.100121479754096
"1106",8,"Red Junglefowl","2022",2022,-3.43078232568728,0.070835990259465
"1107",80,"Red Junglefowl","before 2000",1992,-3.3598522788295,0.117303759161524
"1108",80,"Red Junglefowl","2000-2006",2003,-3.67386678476169,0.0793982900078173
"1109",80,"Red Junglefowl","2007-2010",2009,-3.47884313834457,0.0731920664980887
"1110",80,"Red Junglefowl","2011-2012",2012,-3.33829387995325,0.0827935705926307
"1111",80,"Red Junglefowl","2013",2013,-3.43971134283701,0.0954154894545816
"1112",80,"Red Junglefowl","2014",2014,-3.1382941893351,0.0998457108317903
"1113",80,"Red Junglefowl","2015",2015,-3.1820657042372,0.0684604034316904
"1114",80,"Red Junglefowl","2016",2016,-3.40119747962487,0.066757166063962
"1115",80,"Red Junglefowl","2017",2017,-3.4352034595586,0.0698708340462018
"1116",80,"Red Junglefowl","2018",2018,-3.52666009387342,0.112999265841416
"1117",80,"Red Junglefowl","2019",2019,-3.28803261164133,0.0701481375354456
"1118",80,"Red Junglefowl","2020",2020,-3.47404076532335,0.0731707632687243
"1119",80,"Red Junglefowl","2021",2021,-3.19022269528452,0.0983360344340578
"1120",80,"Red Junglefowl","2022",2022,-3.11414957652105,0.104296042111553
"1121",81,"Red Junglefowl","before 2000",1992,-3.35818073729983,0.118752704053494
"1122",81,"Red Junglefowl","2000-2006",2003,-3.39886113870448,0.0729891528703058
"1123",81,"Red Junglefowl","2007-2010",2009,-3.47649520690332,0.0739230049198514
"1124",81,"Red Junglefowl","2011-2012",2012,-3.18493550746881,0.0736570919409404
"1125",81,"Red Junglefowl","2013",2013,-3.13723520412263,0.107690475678123
"1126",81,"Red Junglefowl","2014",2014,-3.47876664629584,0.0730922641174234
"1127",81,"Red Junglefowl","2015",2015,-3.43186815032609,0.0754096798077644
"1128",81,"Red Junglefowl","2016",2016,-3.1972519465866,0.108553340684863
"1129",81,"Red Junglefowl","2017",2017,-3.52394908978844,0.109576460130966
"1130",81,"Red Junglefowl","2018",2018,-3.44463544388328,0.0954050925786754
"1131",81,"Red Junglefowl","2019",2019,-3.11757854372667,0.107572127490528
"1132",81,"Red Junglefowl","2020",2020,-3.29454136570131,0.0684263253188944
"1133",81,"Red Junglefowl","2021",2021,-3.34392127797035,0.0839628485047063
"1134",81,"Red Junglefowl","2022",2022,-3.67177696538662,0.0837566474586132
"1135",82,"Red Junglefowl","before 2000",1992,-3.36601240045876,0.10739689508238
"1136",82,"Red Junglefowl","2000-2006",2003,-3.19356225759397,0.102021907600676
"1137",82,"Red Junglefowl","2007-2010",2009,-3.28395699562347,0.074832128770937
"1138",82,"Red Junglefowl","2011-2012",2012,-3.4245681384633,0.0804297834186498
"1139",82,"Red Junglefowl","2013",2013,-3.47669991165206,0.0722257692879333
"1140",82,"Red Junglefowl","2014",2014,-3.46863205499569,0.0811389617500665
"1141",82,"Red Junglefowl","2015",2015,-3.52135309925731,0.112970513086979
"1142",82,"Red Junglefowl","2016",2016,-3.33698127420568,0.0896067904233722
"1143",82,"Red Junglefowl","2017",2017,-3.44200510940718,0.0934833057382676
"1144",82,"Red Junglefowl","2018",2018,-3.1352844225091,0.108359315318211
"1145",82,"Red Junglefowl","2019",2019,-3.67366782040845,0.0797376990241819
"1146",82,"Red Junglefowl","2020",2020,-3.12418093396718,0.104396262889532
"1147",82,"Red Junglefowl","2021",2021,-3.17573924895095,0.0784505860099608
"1148",82,"Red Junglefowl","2022",2022,-3.39643242960541,0.0727450468089447
"1149",83,"Red Junglefowl","before 2000",1992,-3.36459054145656,0.11065709576645
"1150",83,"Red Junglefowl","2000-2006",2003,-3.33408296130107,0.0888411256874124
"1151",83,"Red Junglefowl","2007-2010",2009,-3.11581202256723,0.106567125876295
"1152",83,"Red Junglefowl","2011-2012",2012,-3.51471845176004,0.106988762232847
"1153",83,"Red Junglefowl","2013",2013,-3.47300436160003,0.070286093955925
"1154",83,"Red Junglefowl","2014",2014,-3.28219224249635,0.0716381680594605
"1155",83,"Red Junglefowl","2015",2015,-3.44232572671613,0.0969265605062091
"1156",83,"Red Junglefowl","2016",2016,-3.17402279840976,0.0767834868774052
"1157",83,"Red Junglefowl","2017",2017,-3.13735806466247,0.101477232629011
"1158",83,"Red Junglefowl","2018",2018,-3.47573678283996,0.0789160181615656
"1159",83,"Red Junglefowl","2019",2019,-3.39833754152269,0.0718165514151116
"1160",83,"Red Junglefowl","2020",2020,-3.67413163185714,0.0874071281841613
"1161",83,"Red Junglefowl","2021",2021,-3.42535421464725,0.0798001879165153
"1162",83,"Red Junglefowl","2022",2022,-3.19134087016227,0.0982810327236489
"1163",84,"Red Junglefowl","before 2000",1992,-3.36073934477739,0.102940264767203
"1164",84,"Red Junglefowl","2000-2006",2003,-3.18307668139649,0.072701675129124
"1165",84,"Red Junglefowl","2007-2010",2009,-3.67986894277522,0.0773779758643531
"1166",84,"Red Junglefowl","2011-2012",2012,-3.44578697611923,0.0953275215226214
"1167",84,"Red Junglefowl","2013",2013,-3.29471007421968,0.069513291234617
"1168",84,"Red Junglefowl","2014",2014,-3.11731176489254,0.108615369457351
"1169",84,"Red Junglefowl","2015",2015,-3.12742054923515,0.11543134706449
"1170",84,"Red Junglefowl","2016",2016,-3.43336944902067,0.0780934106308814
"1171",84,"Red Junglefowl","2017",2017,-3.48389627850271,0.0706576696051094
"1172",84,"Red Junglefowl","2018",2018,-3.47751126750426,0.0708599235356372
"1173",84,"Red Junglefowl","2019",2019,-3.19726349525502,0.0920897063763663
"1174",84,"Red Junglefowl","2020",2020,-3.40338686550823,0.0706136413713804
"1175",84,"Red Junglefowl","2021",2021,-3.52916058386976,0.112533072768731
"1176",84,"Red Junglefowl","2022",2022,-3.34757533637942,0.0792760274852223
"1177",85,"Red Junglefowl","before 2000",1992,-3.35908566624885,0.106820974947081
"1178",85,"Red Junglefowl","2000-2006",2003,-3.43353219518685,0.0772146871455234
"1179",85,"Red Junglefowl","2007-2010",2009,-3.39952687276588,0.0755338511580568
"1180",85,"Red Junglefowl","2011-2012",2012,-3.13466763130252,0.109638232880102
"1181",85,"Red Junglefowl","2013",2013,-3.11709635199206,0.107357056868449
"1182",85,"Red Junglefowl","2014",2014,-3.67768806755717,0.0873772634800414
"1183",85,"Red Junglefowl","2015",2015,-3.48285273442462,0.074735807072552
"1184",85,"Red Junglefowl","2016",2016,-3.52616441062692,0.111015565755458
"1185",85,"Red Junglefowl","2017",2017,-3.48166815662404,0.0719874480242436
"1186",85,"Red Junglefowl","2018",2018,-3.29050997020418,0.0713742729392113
"1187",85,"Red Junglefowl","2019",2019,-3.34224151610385,0.090748436957576
"1188",85,"Red Junglefowl","2020",2020,-3.19019245346145,0.106605309815618
"1189",85,"Red Junglefowl","2021",2021,-3.44440712099622,0.0907259539963028
"1190",85,"Red Junglefowl","2022",2022,-3.18197632038052,0.0770220240923518
"1191",86,"Red Junglefowl","before 2000",1992,-3.36113761675342,0.106829621913649
"1192",86,"Red Junglefowl","2000-2006",2003,-3.51939279138882,0.109228704831351
"1193",86,"Red Junglefowl","2007-2010",2009,-3.18211338061697,0.104140943315152
"1194",86,"Red Junglefowl","2011-2012",2012,-3.47204419997234,0.0780600333447171
"1195",86,"Red Junglefowl","2013",2013,-3.66672338198284,0.0841961078006829
"1196",86,"Red Junglefowl","2014",2014,-3.3988012828257,0.0715792253778055
"1197",86,"Red Junglefowl","2015",2015,-3.47043237822408,0.073954116797425
"1198",86,"Red Junglefowl","2016",2016,-3.43588153149602,0.0985667880357071
"1199",86,"Red Junglefowl","2017",2017,-3.28384815669991,0.072508359931803
"1200",86,"Red Junglefowl","2018",2018,-3.11305474345299,0.0999787129999102
"1201",86,"Red Junglefowl","2019",2019,-3.17515224388749,0.0779152526774994
"1202",86,"Red Junglefowl","2020",2020,-3.33477978922881,0.0851297311089138
"1203",86,"Red Junglefowl","2021",2021,-3.13382682876042,0.106223240536194
"1204",86,"Red Junglefowl","2022",2022,-3.42450523241757,0.0784587121036668
"1205",87,"Red Junglefowl","before 2000",1992,-3.35353656618919,0.116690031257393
"1206",87,"Red Junglefowl","2000-2006",2003,-3.4417386191655,0.0981764659239058
"1207",87,"Red Junglefowl","2007-2010",2009,-3.33955402227965,0.0913447671024119
"1208",87,"Red Junglefowl","2011-2012",2012,-3.47507549209666,0.0723886019582705
"1209",87,"Red Junglefowl","2013",2013,-3.39945976155597,0.0715928188601572
"1210",87,"Red Junglefowl","2014",2014,-3.19018363363662,0.0935874916312123
"1211",87,"Red Junglefowl","2015",2015,-3.28917033545614,0.0684892875458617
"1212",87,"Red Junglefowl","2016",2016,-3.13157228434541,0.107349640923104
"1213",87,"Red Junglefowl","2017",2017,-3.11553597245243,0.110271421835223
"1214",87,"Red Junglefowl","2018",2018,-3.67031866324809,0.083529745853025
"1215",87,"Red Junglefowl","2019",2019,-3.42893403131989,0.0793233212969348
"1216",87,"Red Junglefowl","2020",2020,-3.17804264519265,0.0743067524118117
"1217",87,"Red Junglefowl","2021",2021,-3.47863375731257,0.0754781244886248
"1218",87,"Red Junglefowl","2022",2022,-3.52800698673451,0.105888261943438
"1219",88,"Red Junglefowl","before 2000",1992,-3.35482002807666,0.119595850534526
"1220",88,"Red Junglefowl","2000-2006",2003,-3.13695604388257,0.0981520054683236
"1221",88,"Red Junglefowl","2007-2010",2009,-3.17816675482736,0.0739028858685737
"1222",88,"Red Junglefowl","2011-2012",2012,-3.2882382601667,0.0704608060512175
"1223",88,"Red Junglefowl","2013",2013,-3.18883802039657,0.106528068343127
"1224",88,"Red Junglefowl","2014",2014,-3.34397385259335,0.0840198744389423
"1225",88,"Red Junglefowl","2015",2015,-3.1158906355028,0.111284433022966
"1226",88,"Red Junglefowl","2016",2016,-3.47800773306022,0.0762517251052314
"1227",88,"Red Junglefowl","2017",2017,-3.67280803696735,0.0720025165671061
"1228",88,"Red Junglefowl","2018",2018,-3.39804501768001,0.0727538642067197
"1229",88,"Red Junglefowl","2019",2019,-3.51241701902861,0.110251834577852
"1230",88,"Red Junglefowl","2020",2020,-3.42985713174463,0.0747907007552946
"1231",88,"Red Junglefowl","2021",2021,-3.47376684790945,0.0711044772487441
"1232",88,"Red Junglefowl","2022",2022,-3.43356582348017,0.0901046060331641
"1233",89,"Red Junglefowl","before 2000",1992,-3.35395822480091,0.111921951308858
"1234",89,"Red Junglefowl","2000-2006",2003,-3.47897110691932,0.0753179643039351
"1235",89,"Red Junglefowl","2007-2010",2009,-3.4317476658109,0.0739352660298543
"1236",89,"Red Junglefowl","2011-2012",2012,-3.11402817334654,0.104004421469918
"1237",89,"Red Junglefowl","2013",2013,-3.34141452941832,0.0804951921301799
"1238",89,"Red Junglefowl","2014",2014,-3.18100821224558,0.0728349324977522
"1239",89,"Red Junglefowl","2015",2015,-3.67950574310272,0.0810548960122932
"1240",89,"Red Junglefowl","2016",2016,-3.47474441116358,0.0749816938138939
"1241",89,"Red Junglefowl","2017",2017,-3.39653869838068,0.0741243586225927
"1242",89,"Red Junglefowl","2018",2018,-3.19432898724417,0.101577543929241
"1243",89,"Red Junglefowl","2019",2019,-3.4418396192684,0.0970056537670653
"1244",89,"Red Junglefowl","2020",2020,-3.5319146434004,0.112236568838993
"1245",89,"Red Junglefowl","2021",2021,-3.28876937498684,0.07111177991391
"1246",89,"Red Junglefowl","2022",2022,-3.13893346633083,0.106128287696233
"1247",9,"Red Junglefowl","before 2000",1992,-3.35840487256113,0.108728353076256
"1248",9,"Red Junglefowl","2000-2006",2003,-3.44432414074801,0.0888805361116358
"1249",9,"Red Junglefowl","2007-2010",2009,-3.34815021354755,0.0813398038980118
"1250",9,"Red Junglefowl","2011-2012",2012,-3.47743302348825,0.072185511540695
"1251",9,"Red Junglefowl","2013",2013,-3.40310187613585,0.0675704124366243
"1252",9,"Red Junglefowl","2014",2014,-3.19434404537512,0.10209848478823
"1253",9,"Red Junglefowl","2015",2015,-3.29170766381869,0.0701924175328302
"1254",9,"Red Junglefowl","2016",2016,-3.14193049764455,0.106664680210024
"1255",9,"Red Junglefowl","2017",2017,-3.11618440571098,0.106207723976965
"1256",9,"Red Junglefowl","2018",2018,-3.67606325708433,0.0754220427787214
"1257",9,"Red Junglefowl","2019",2019,-3.43171460473063,0.0693914747073575
"1258",9,"Red Junglefowl","2020",2020,-3.18301207097364,0.0710891629574022
"1259",9,"Red Junglefowl","2021",2021,-3.48555672399613,0.0649013823978395
"1260",9,"Red Junglefowl","2022",2022,-3.52413377076139,0.10805213585131
"1261",90,"Red Junglefowl","before 2000",1992,-3.3562018111797,0.117139491875805
"1262",90,"Red Junglefowl","2000-2006",2003,-3.47974168717347,0.0725878814152191
"1263",90,"Red Junglefowl","2007-2010",2009,-3.53277266602916,0.103551193719224
"1264",90,"Red Junglefowl","2011-2012",2012,-3.67533098502165,0.0803811096726041
"1265",90,"Red Junglefowl","2013",2013,-3.1800476624367,0.0750701407561178
"1266",90,"Red Junglefowl","2014",2014,-3.43094233305643,0.0749497734849521
"1267",90,"Red Junglefowl","2015",2015,-3.40060368298293,0.0688532586975157
"1268",90,"Red Junglefowl","2016",2016,-3.29046537955417,0.0704007366628475
"1269",90,"Red Junglefowl","2017",2017,-3.18724404232563,0.0979252435619908
"1270",90,"Red Junglefowl","2018",2018,-3.33330936351122,0.0863339900288611
"1271",90,"Red Junglefowl","2019",2019,-3.14153968457111,0.0985188847174203
"1272",90,"Red Junglefowl","2020",2020,-3.44215814010433,0.0884000189614934
"1273",90,"Red Junglefowl","2021",2021,-3.11577719070166,0.102070310506035
"1274",90,"Red Junglefowl","2022",2022,-3.47953056485135,0.0752581812848458
"1275",91,"Red Junglefowl","before 2000",1992,-3.36436756784157,0.116026422746072
"1276",91,"Red Junglefowl","2000-2006",2003,-3.29010635664771,0.0733990939257192
"1277",91,"Red Junglefowl","2007-2010",2009,-3.432925368107,0.101464322074606
"1278",91,"Red Junglefowl","2011-2012",2012,-3.40095800061688,0.0716190279854804
"1279",91,"Red Junglefowl","2013",2013,-3.42983397233153,0.0759839847120893
"1280",91,"Red Junglefowl","2014",2014,-3.52446749391138,0.11202756001985
"1281",91,"Red Junglefowl","2015",2015,-3.1907948671523,0.104484323531777
"1282",91,"Red Junglefowl","2016",2016,-3.11181438857887,0.107036394673722
"1283",91,"Red Junglefowl","2017",2017,-3.33783952327986,0.0877898685362732
"1284",91,"Red Junglefowl","2018",2018,-3.18116405460017,0.0762444480108788
"1285",91,"Red Junglefowl","2019",2019,-3.47925317985286,0.0788849695225261
"1286",91,"Red Junglefowl","2020",2020,-3.14053891419966,0.103685533413406
"1287",91,"Red Junglefowl","2021",2021,-3.67041176850629,0.0816810683981052
"1288",91,"Red Junglefowl","2022",2022,-3.47600030737718,0.0794181581728398
"1289",92,"Red Junglefowl","before 2000",1992,-3.35780824064067,0.116279735808336
"1290",92,"Red Junglefowl","2000-2006",2003,-3.12483422643194,0.0958233053802128
"1291",92,"Red Junglefowl","2007-2010",2009,-3.12977069685636,0.109554217662766
"1292",92,"Red Junglefowl","2011-2012",2012,-3.18917646998843,0.10851476904176
"1293",92,"Red Junglefowl","2013",2013,-3.53215874945396,0.103532583026301
"1294",92,"Red Junglefowl","2014",2014,-3.44158795423516,0.0942399871972143
"1295",92,"Red Junglefowl","2015",2015,-3.34426805042689,0.0812079322348391
"1296",92,"Red Junglefowl","2016",2016,-3.67674718004759,0.0785649933761277
"1297",92,"Red Junglefowl","2017",2017,-3.17995302883329,0.0727679197784026
"1298",92,"Red Junglefowl","2018",2018,-3.42754904818663,0.0717735985030793
"1299",92,"Red Junglefowl","2019",2019,-3.47381234887129,0.0741299873225663
"1300",92,"Red Junglefowl","2020",2020,-3.47939417787664,0.073384304074428
"1301",92,"Red Junglefowl","2021",2021,-3.39936877790823,0.0715896924508982
"1302",92,"Red Junglefowl","2022",2022,-3.28880923455355,0.068101160866073
"1303",93,"Red Junglefowl","before 2000",1992,-3.3536927964748,0.113750068972469
"1304",93,"Red Junglefowl","2000-2006",2003,-3.67237115642104,0.0785547131991226
"1305",93,"Red Junglefowl","2007-2010",2009,-3.47694558034494,0.0770262315686264
"1306",93,"Red Junglefowl","2011-2012",2012,-3.34309918019508,0.0883504150431844
"1307",93,"Red Junglefowl","2013",2013,-3.44519364329523,0.0915766484765389
"1308",93,"Red Junglefowl","2014",2014,-3.14072652011064,0.100604880093937
"1309",93,"Red Junglefowl","2015",2015,-3.18064091681728,0.0711513929163202
"1310",93,"Red Junglefowl","2016",2016,-3.40069129645634,0.0721427457903456
"1311",93,"Red Junglefowl","2017",2017,-3.42840768329297,0.0729494490223891
"1312",93,"Red Junglefowl","2018",2018,-3.52430258515673,0.11076094365151
"1313",93,"Red Junglefowl","2019",2019,-3.28474893690527,0.0690061419029571
"1314",93,"Red Junglefowl","2020",2020,-3.4700259237716,0.0739791247532712
"1315",93,"Red Junglefowl","2021",2021,-3.18373278517997,0.0989841111530297
"1316",93,"Red Junglefowl","2022",2022,-3.11555653546753,0.106780565770807
"1317",94,"Red Junglefowl","before 2000",1992,-3.36686017304931,0.100933427471449
"1318",94,"Red Junglefowl","2000-2006",2003,-3.40245064464222,0.0677236862977088
"1319",94,"Red Junglefowl","2007-2010",2009,-3.4771467596108,0.0691879686224977
"1320",94,"Red Junglefowl","2011-2012",2012,-3.18631448428403,0.0691647276193945
"1321",94,"Red Junglefowl","2013",2013,-3.15006715604408,0.0980963770587392
"1322",94,"Red Junglefowl","2014",2014,-3.48088772095634,0.072493599151766
"1323",94,"Red Junglefowl","2015",2015,-3.4346154842981,0.0703905869047283
"1324",94,"Red Junglefowl","2016",2016,-3.19649314141218,0.105971848987964
"1325",94,"Red Junglefowl","2017",2017,-3.53201172208551,0.107981481431026
"1326",94,"Red Junglefowl","2018",2018,-3.43946403568982,0.0901289695263873
"1327",94,"Red Junglefowl","2019",2019,-3.11728755083204,0.0997411453629777
"1328",94,"Red Junglefowl","2020",2020,-3.29531316259456,0.068085624735442
"1329",94,"Red Junglefowl","2021",2021,-3.34091664071335,0.0827762244997693
"1330",94,"Red Junglefowl","2022",2022,-3.67528333991273,0.0779601378678465
"1331",95,"Red Junglefowl","before 2000",1992,-3.36773053403819,0.113783332932521
"1332",95,"Red Junglefowl","2000-2006",2003,-3.17836982456951,0.102754790297947
"1333",95,"Red Junglefowl","2007-2010",2009,-3.27942803572942,0.0752932633734075
"1334",95,"Red Junglefowl","2011-2012",2012,-3.42628150690659,0.0680309841942868
"1335",95,"Red Junglefowl","2013",2013,-3.47333420459872,0.0716686078784459
"1336",95,"Red Junglefowl","2014",2014,-3.47196697779098,0.07182696760911
"1337",95,"Red Junglefowl","2015",2015,-3.52032274108929,0.11096399717605
"1338",95,"Red Junglefowl","2016",2016,-3.32827823511655,0.085649368042953
"1339",95,"Red Junglefowl","2017",2017,-3.44171478323417,0.0947716829043643
"1340",95,"Red Junglefowl","2018",2018,-3.13680229142625,0.103471317342684
"1341",95,"Red Junglefowl","2019",2019,-3.66790559928558,0.0785928199132278
"1342",95,"Red Junglefowl","2020",2020,-3.10689469711075,0.11270967231023
"1343",95,"Red Junglefowl","2021",2021,-3.17299501477038,0.0738498737179769
"1344",95,"Red Junglefowl","2022",2022,-3.39370668085827,0.0710699028472066
"1345",96,"Red Junglefowl","before 2000",1992,-3.3534049676973,0.111774732561038
"1346",96,"Red Junglefowl","2000-2006",2003,-3.34004155119953,0.0820582841108438
"1347",96,"Red Junglefowl","2007-2010",2009,-3.11353004511357,0.100360204063209
"1348",96,"Red Junglefowl","2011-2012",2012,-3.5198111895279,0.10589620246839
"1349",96,"Red Junglefowl","2013",2013,-3.47404502837298,0.0695100094300025
"1350",96,"Red Junglefowl","2014",2014,-3.288540718267,0.0672965362412218
"1351",96,"Red Junglefowl","2015",2015,-3.43509568703306,0.09643836112045
"1352",96,"Red Junglefowl","2016",2016,-3.18150399958692,0.0692702893393815
"1353",96,"Red Junglefowl","2017",2017,-3.14249212275937,0.102235888530874
"1354",96,"Red Junglefowl","2018",2018,-3.47540390578172,0.0694255151926786
"1355",96,"Red Junglefowl","2019",2019,-3.39698802454516,0.0690389572521549
"1356",96,"Red Junglefowl","2020",2020,-3.67233271167334,0.0777368818658751
"1357",96,"Red Junglefowl","2021",2021,-3.4280985887056,0.069815440391684
"1358",96,"Red Junglefowl","2022",2022,-3.19439694688221,0.101635182739123
"1359",97,"Red Junglefowl","before 2000",1992,-3.35488209959352,0.115327562265501
"1360",97,"Red Junglefowl","2000-2006",2003,-3.18761244666343,0.0674697720968158
"1361",97,"Red Junglefowl","2007-2010",2009,-3.68018553212876,0.0771679625936054
"1362",97,"Red Junglefowl","2011-2012",2012,-3.44871388906446,0.0980368656173461
"1363",97,"Red Junglefowl","2013",2013,-3.29159353813956,0.0698677221014733
"1364",97,"Red Junglefowl","2014",2014,-3.12372351563498,0.0998007811002131
"1365",97,"Red Junglefowl","2015",2015,-3.13557064778847,0.108197593794867
"1366",97,"Red Junglefowl","2016",2016,-3.43168655079282,0.0789327018258346
"1367",97,"Red Junglefowl","2017",2017,-3.48449887927672,0.0684111602576247
"1368",97,"Red Junglefowl","2018",2018,-3.47587403858285,0.074391397685847
"1369",97,"Red Junglefowl","2019",2019,-3.19567700152529,0.104351233226765
"1370",97,"Red Junglefowl","2020",2020,-3.40348614265021,0.0730515368216018
"1371",97,"Red Junglefowl","2021",2021,-3.53207521469242,0.102215006884201
"1372",97,"Red Junglefowl","2022",2022,-3.34829188544348,0.0858910251734862
"1373",98,"Red Junglefowl","before 2000",1992,-3.35253464660793,0.110363063868404
"1374",98,"Red Junglefowl","2000-2006",2003,-3.43314409589241,0.0776202010240111
"1375",98,"Red Junglefowl","2007-2010",2009,-3.3992428657789,0.0725128515824452
"1376",98,"Red Junglefowl","2011-2012",2012,-3.14115733960224,0.0994394119921789
"1377",98,"Red Junglefowl","2013",2013,-3.11874315875789,0.10304026558199
"1378",98,"Red Junglefowl","2014",2014,-3.67522387457049,0.0791373618251693
"1379",98,"Red Junglefowl","2015",2015,-3.47864946004664,0.0759505128899463
"1380",98,"Red Junglefowl","2016",2016,-3.52078760121857,0.111149389810634
"1381",98,"Red Junglefowl","2017",2017,-3.47507276866726,0.071099178413355
"1382",98,"Red Junglefowl","2018",2018,-3.28847154149422,0.0722038918946815
"1383",98,"Red Junglefowl","2019",2019,-3.34099649486952,0.084910094447657
"1384",98,"Red Junglefowl","2020",2020,-3.19069720115279,0.101104951650376
"1385",98,"Red Junglefowl","2021",2021,-3.43955342545661,0.0970768951511524
"1386",98,"Red Junglefowl","2022",2022,-3.1782284726184,0.0719262218868247
"1387",99,"Red Junglefowl","before 2000",1992,-3.35971399028216,0.109906437974034
"1388",99,"Red Junglefowl","2000-2006",2003,-3.5143566972487,0.117409057419123
"1389",99,"Red Junglefowl","2007-2010",2009,-3.19195319925176,0.101378951074452
"1390",99,"Red Junglefowl","2011-2012",2012,-3.47952650703624,0.0769737492361801
"1391",99,"Red Junglefowl","2013",2013,-3.67398327627341,0.0888597347081752
"1392",99,"Red Junglefowl","2014",2014,-3.40040510097759,0.0755247368274583
"1393",99,"Red Junglefowl","2015",2015,-3.4733058371692,0.0799965256291698
"1394",99,"Red Junglefowl","2016",2016,-3.44411716826375,0.0932598041470275
"1395",99,"Red Junglefowl","2017",2017,-3.28914594853607,0.0768943768663842
"1396",99,"Red Junglefowl","2018",2018,-3.12407256580275,0.101759090542116
"1397",99,"Red Junglefowl","2019",2019,-3.17548688049919,0.0815033916684161
"1398",99,"Red Junglefowl","2020",2020,-3.34193181855766,0.0889354860013751
"1399",99,"Red Junglefowl","2021",2021,-3.14354760532961,0.101266078685178
"1400",99,"Red Junglefowl","2022",2022,-3.42948837962677,0.0773810458382195
